order_id,region_id,city,courier_id,lng,lat,aoi_id,aoi_type,accept_time,accept_gps_time,accept_gps_lng,accept_gps_lat,delivery_time,delivery_gps_time,delivery_gps_lng,delivery_gps_lat,ds,delivery_delay,gps_mismatch,reported_vs_actual_distance,region_id_enc,city_enc,aoi_type_enc,courier_id_enc,fraud_prediction,fraud_prob
213,R1,CityC,C1,121.46489746367618,30.494263109322784,42,commercial,,21:39:50,120.4155809294095,31.437981513706465,,12:47:02,121.70222165169513,31.52277733020989,2025-09-14,,122.37410951818691,116.58055646870123,0.0,0.0,0.0,0.0,1,0.99998045
214,R3,CityC,C2,121.09664116745284,30.711709518518425,46,residential,,23:56:24,121.59789712414342,31.139042557364064,,11:09:08,120.8548088544552,31.97595064195474,2025-09-14,,116.69306529367843,142.44068126054862,0.0,0.0,0.0,0.0,1,0.99998045
215,R3,CityC,C2,120.25597641706716,30.16783907164286,30,commercial,,11:18:56,121.60607432153496,31.47670255424239,,18:49:24,121.92395530946824,30.01616935306002,2025-09-14,,165.22034219394507,161.35555950864853,0.0,0.0,0.0,0.0,1,0.99998045
216,R1,CityC,C1,121.76427122856413,30.66692518719202,41,residential,,06:48:50,120.83052287514565,30.28304240489992,,02:28:08,121.44580201489556,30.874978881726268,2025-09-14,,88.32664985710092,38.22295314151688,0.0,0.0,0.0,0.0,1,0.99998045
217,R4,CityB,C2,120.78689569312718,31.355081891007067,25,residential,,21:40:52,120.5670960218193,31.76494038988627,,10:52:39,121.28912630926364,30.512088972752256,2025-09-14,,155.33606301858447,105.2666756184885,0.0,0.0,0.0,0.0,1,0.99998045
218,R1,CityC,C1,121.65573675064437,30.14422218585887,14,commercial,,13:04:18,120.56775636318145,31.16479101681701,,11:43:17,121.45670567495311,30.239786774289747,2025-09-14,,133.4260329394731,21.88236223668078,0.0,0.0,0.0,0.0,1,0.9999819
219,R4,CityC,C1,121.5754260310554,30.410802816956057,35,commercial,,20:34:54,120.96458264799242,30.253687853785195,,23:25:26,120.95619403763644,31.823030656334367,2025-09-14,,174.5047877619864,167.73114290213428,0.0,0.0,0.0,0.0,1,0.99998045
220,R3,CityA,C1,121.24885089294344,30.76288208282662,48,residential,,20:37:35,121.43915844949872,30.92385040841147,,06:47:54,121.01045295560334,31.995924132191373,2025-09-14,,125.95305679475715,138.96312116396203,0.0,0.0,0.0,0.0,1,0.99998045
221,R3,CityB,C1,120.9889622625902,31.964099074031925,34,commercial,,01:21:26,120.71773738198772,31.689583475731823,,04:48:53,121.70241477088948,30.361192415809448,2025-09-14,,174.98861013499248,190.72347888627124,0.0,0.0,0.0,0.0,1,0.99998045
222,R3,CityB,C2,121.95910168076352,31.56972364591776,10,residential,,10:23:07,121.22008669091552,31.79512438690632,,10:05:55,121.361857073287,30.07686678560273,2025-09-14,,191.5393220604702,175.52044349962915,0.0,0.0,0.0,0.0,1,0.99998045
223,R2,CityB,C1,120.28993014475964,31.46697349298421,35,residential,,05:59:35,120.7649689211652,30.529299009997523,,20:31:43,121.79448665038328,30.550108895361,2025-09-14,,98.62336899610531,175.93615528880548,0.0,0.0,0.0,0.0,1,0.99998045
224,R4,CityC,C1,121.45031145510222,30.232381913050894,11,residential,,11:00:43,120.60904637830276,31.422531649420907,,18:24:18,121.78165350714852,31.669723836132796,2025-09-14,,114.46751077293243,162.9182348048603,0.0,0.0,0.0,0.0,1,0.99998045
225,R2,CityC,C2,120.38238140292958,31.56199178722998,11,commercial,,02:48:20,120.0497190318316,30.199970494967552,,08:39:05,121.9529800680885,30.587780166398638,2025-09-14,,187.56917471381206,184.68235318732886,0.0,0.0,0.0,0.0,1,0.99998045
226,R2,CityC,C2,120.67652621066468,31.57053762303203,21,residential,,16:45:56,120.00782821147078,30.06709174282432,,21:01:15,121.40042931769068,30.113802960995244,2025-09-14,,134.08160199758268,176.10734762848546,0.0,0.0,0.0,0.0,1,0.99998045
227,R1,CityA,C3,120.61739748674638,31.202205391248658,21,commercial,,02:10:56,120.454415355664,31.120797907639886,,13:50:54,121.00460343532347,30.10498436790606,2025-09-14,,124.62136451987574,127.50341935245117,0.0,0.0,0.0,0.0,1,0.99998045
228,R2,CityC,C2,121.89407197547744,31.980723563996744,22,residential,,10:36:09,120.812812573602,31.38965515865625,,18:47:44,120.33262340041816,30.854845604738877,2025-09-14,,75.00508858175868,193.97278547959084,0.0,0.0,0.0,0.0,1,0.99998045
229,R1,CityA,C2,121.93471235557656,30.650507811849103,45,commercial,,08:00:04,121.70252233472412,31.591573462353004,,23:55:53,121.41076111929485,31.86365144612324,2025-09-14,,40.947735932499775,143.7950515304991,0.0,0.0,0.0,0.0,1,0.99998045
230,R1,CityB,C3,120.36603088846944,31.882544896483704,7,commercial,,09:56:30,121.59696848586086,30.68043247691067,,09:48:05,120.58315543351986,30.571840883279265,2025-09-14,,97.75427258060722,147.19848721886797,0.0,0.0,0.0,0.0,1,0.99998045
231,R2,CityC,C2,120.044070320595,31.829462229913005,17,residential,,08:36:28,120.53433052517596,30.01305082085777,,04:52:13,120.56589513607466,30.854315361402087,2025-09-14,,93.59328459605872,119.21896349367792,0.0,0.0,0.0,0.0,1,0.99998045
232,R4,CityA,C2,121.44001607932624,30.022961319498755,2,commercial,,21:14:08,120.4890808859686,30.95903847422271,,09:03:44,120.47657555289614,30.20386761076522,2025-09-14,,83.97970129140698,94.82861004101639,0.0,0.0,0.0,0.0,1,0.99998045
233,R4,CityA,C2,120.83597986774096,30.900233052949623,12,residential,,10:41:46,120.45464414214004,30.031707090747133,,13:03:16,121.7502441147029,30.987145586537963,2025-09-14,,163.3745954087333,87.72605723937403,0.0,0.0,0.0,0.0,1,0.99998045
234,R4,CityC,C2,120.17768049017512,31.954208466103147,42,residential,,18:41:46,120.67847468105774,30.1839690213416,,13:02:27,121.73592889336432,31.39309412857141,2025-09-14,,168.16332834285487,160.1155594061255,0.0,0.0,0.0,0.0,1,0.99998045
235,R4,CityB,C3,121.36750821115407,30.20624272481615,18,residential,,03:25:05,120.99639743912336,30.653378045063494,,07:45:56,121.26194088974012,30.54230072235444,2025-09-14,,28.257983254943202,38.71595805727039,0.0,0.0,0.0,0.0,1,0.9999651
236,R4,CityB,C2,121.0902110565214,31.09556938876664,11,residential,,02:46:09,120.87733554406316,30.874344099120357,,14:10:30,120.94596196274148,30.59342261705737,2025-09-14,,31.918257473646612,57.509302485796965,0.0,0.0,0.0,0.0,1,0.99997306
237,R2,CityB,C2,121.9610336440022,31.957915014082207,16,residential,,03:26:44,120.436546397563,30.558938882459294,,16:16:37,121.3442289201976,31.68395005081254,2025-09-14,,152.03246757569988,65.75887328126524,0.0,0.0,0.0,0.0,1,0.99998045
238,R2,CityA,C3,120.45481899172276,31.11099084821172,49,commercial,,02:29:49,120.26090281988724,31.163730533009417,,11:47:23,121.21445890059678,30.020727444694355,2025-09-14,,156.47187949554026,141.37386621009796,0.0,0.0,0.0,0.0,1,0.99998045
239,R3,CityA,C1,120.8079557526531,30.37963060594431,18,residential,,18:08:25,120.02515562497238,30.11069957843619,,18:11:04,120.83146849664678,31.2729414171002,2025-09-14,,150.48458860325522,99.35699854025277,0.0,0.0,0.0,0.0,1,0.99998045
240,R4,CityA,C3,121.08509160679084,31.164366460185175,35,commercial,,09:59:43,120.307926477333,30.28915942047917,,01:05:52,120.75926173497128,30.787769269883235,2025-09-14,,70.30126765340007,52.139305871642364,0.0,0.0,0.0,0.0,1,0.99998045
241,R2,CityA,C1,121.5833999769067,30.40888114789909,26,commercial,,10:57:42,121.41071274038823,31.390516801510863,,15:48:00,120.7655886162907,30.596761027122938,2025-09-14,,107.57004856552807,81.0883810720949,0.0,0.0,0.0,0.0,1,0.99998045
242,R3,CityB,C3,121.09767731344012,31.039408525788968,16,residential,,05:22:40,120.48727713869116,30.284281707195834,,14:30:01,121.17826680631208,31.315187664487755,2025-09-14,,132.27191591192545,31.6091413832015,0.0,0.0,0.0,0.0,1,0.99998105
243,R4,CityC,C3,121.2258003217239,30.148084435824696,6,commercial,,23:47:37,120.93720362024304,31.27955040314085,,11:47:40,121.29533871224166,31.66933704357941,2025-09-14,,55.06436224807663,169.28560234472445,0.0,0.0,0.0,0.0,1,0.99998045
244,R1,CityA,C2,120.45229410317988,31.21096533842881,44,residential,,07:18:07,121.18260229784649,30.10936924150673,,06:19:56,120.90348350703088,31.11678423265735,2025-09-14,,115.15983608904034,44.188823885297396,0.0,0.0,0.0,0.0,1,0.99998045
245,R3,CityA,C1,121.69383745617712,31.033579878256315,43,commercial,,18:11:12,121.77368180566322,30.81476455823828,,08:49:06,121.93738290042609,30.062189243886117,2025-09-14,,85.14142380132378,110.50278013893616,0.0,0.0,0.0,0.0,1,0.99998045
246,R2,CityB,C2,120.85726109394096,31.48032273752293,47,commercial,,17:01:53,121.77771019678684,30.354818940242364,,00:00:15,120.16769143600897,30.922802381651152,2025-09-14,,166.47601830343086,90.24712138108845,0.0,0.0,0.0,0.0,1,0.99998045
247,R1,CityC,C1,120.28191925504352,31.26140094231757,47,commercial,,09:29:20,121.49146746736272,30.219272565070373,,13:49:17,120.69409405190756,30.925519881787945,2025-09-14,,109.51950502320523,54.177512002728506,0.0,0.0,0.0,0.0,1,0.99998045
248,R1,CityC,C3,121.32837582901084,31.099212537061515,48,residential,,01:53:09,120.070313984097,31.13406556700245,,07:12:37,120.83814936625087,31.087596989609217,2025-09-14,,73.28147235159052,46.696782497532595,0.0,0.0,0.0,0.0,1,0.99998045
249,R1,CityB,C3,120.43218090637062,31.37955769849624,42,commercial,,07:33:01,121.15014083817084,31.85667154401124,,22:39:01,120.03384268692987,31.341917802087103,2025-09-14,,120.22167799163768,38.05313874374125,0.0,0.0,0.0,0.0,1,0.99998045
250,R3,CityB,C1,120.1951250204786,30.287883827144466,12,residential,,03:59:45,121.57316694166302,30.109574095847098,,05:54:52,120.72991437533643,30.03863680706868,2025-09-14,,81.52481442620038,58.40812771145391,0.0,0.0,0.0,0.0,1,0.99998045
251,R2,CityC,C2,121.72397381680854,31.190719322517207,13,commercial,,22:56:37,120.03457608952672,30.84310849643607,,08:51:16,120.54741983434567,31.0040252487995,2025-09-14,,52.089224019802415,113.93241624732495,0.0,0.0,0.0,0.0,1,0.99998045
252,R1,CityA,C2,120.92032452897688,30.34422120564556,4,commercial,,18:14:01,121.09936922731316,31.415070875490887,,16:52:07,121.01207254045497,31.176615538761183,2025-09-14,,27.78211459475396,92.97225140685472,0.0,0.0,0.0,0.0,1,0.9999651
253,R4,CityC,C2,121.49856742539156,31.85104441570376,39,commercial,,12:17:27,121.71552829157206,30.92537566337565,,13:04:06,120.67282109436654,30.686706772832103,2025-09-14,,103.05984473720552,151.3965454656933,0.0,0.0,0.0,0.0,1,0.99998045
254,R1,CityB,C2,120.58117511961272,30.13666820969121,2,commercial,,01:32:24,120.94820415168454,31.61299189221049,,04:06:57,121.45236426989293,31.336730453180863,2025-09-14,,56.82968313998442,157.28557270071207,0.0,0.0,0.0,0.0,1,0.99998045
255,R1,CityA,C3,121.57394026983532,30.860749499381587,26,residential,,03:41:15,120.0082124057949,30.359290631728264,,02:42:39,121.0198649908153,30.45635543425834,2025-09-14,,97.61511240539616,69.50401973496444,0.0,0.0,0.0,0.0,1,0.99998045
256,R3,CityA,C3,120.22387185404304,31.39159495531089,27,residential,,17:34:08,120.02202671667122,31.91918841005548,,13:27:12,120.25952446699252,30.634744666134903,2025-09-14,,144.5958929845356,84.22646892716583,0.0,0.0,0.0,0.0,1,0.99998045
257,R3,CityB,C3,120.7119467475897,30.91604442333652,27,commercial,,09:35:50,120.8332720748275,30.77032525554508,,01:46:52,121.5001226482887,31.92551069484865,2025-09-14,,143.2114144638165,134.88018418710072,0.0,0.0,0.0,0.0,1,0.99998045
258,R2,CityB,C3,121.95612363594704,30.184190506465804,15,commercial,,14:54:53,120.3100173348335,30.68313926588855,,16:02:37,120.19845779216536,30.69614074172228,2025-09-14,,10.765004880719507,177.85673696098414,0.0,0.0,0.0,0.0,1,0.9995715
259,R4,CityB,C3,121.587979432736,31.106758032253413,8,residential,,05:27:21,121.32890131418652,31.74921158900633,,05:41:44,121.67809833615873,30.69300177473149,2025-09-14,,122.04878331463502,46.80418889524579,0.0,0.0,0.0,0.0,1,0.99998045
260,R3,CityC,C2,120.99451186062936,31.28326381765471,7,residential,,19:55:49,121.41759852981232,31.12773406378353,,02:21:47,121.86284438817243,31.19136127164623,2025-09-14,,42.95305072013481,83.18623995366576,0.0,0.0,0.0,0.0,1,0.99998045
261,R1,CityC,C2,120.67955494312378,31.407584621981016,47,residential,,22:13:41,120.35575959092124,31.032888683805645,,05:50:50,120.6448905803697,31.94195065972012,2025-09-14,,104.73486135165398,59.50927135404642,0.0,0.0,0.0,0.0,1,0.99998045
262,R2,CityA,C2,121.74427140004497,30.74651962892552,46,residential,,04:20:05,121.77706657704896,31.45395583905686,,01:20:20,121.85228526652588,31.966160891906,2025-09-14,,57.39733823809508,136.0051694855938,0.0,0.0,0.0,0.0,1,0.99998045
263,R1,CityB,C2,121.08969551816904,31.127319942057525,40,commercial,,14:05:13,120.88381568995786,31.15966847656218,,02:10:35,121.58601631824509,31.159315927352637,2025-09-14,,66.81630230080006,47.3681659782733,0.0,0.0,0.0,0.0,1,0.99998045
264,R1,CityA,C3,121.51685003573822,30.901372949877825,12,commercial,,05:39:50,120.28569181518384,30.325031289514232,,03:46:27,121.84487122200754,30.002174039609866,2025-09-14,,154.13468525939456,104.8135701668971,0.0,0.0,0.0,0.0,1,0.99998045
265,R3,CityA,C3,121.50821536063232,31.344112077504505,13,residential,,20:56:43,121.5285031961388,31.348395245729854,,16:02:12,121.3325402738417,31.8013131015368,2025-09-14,,53.67470444737411,53.49318929654931,0.0,0.0,0.0,0.0,1,0.99998045
266,R2,CityA,C3,120.035891357137,31.16711393464964,43,residential,,16:14:26,121.57994900003357,30.266937758564257,,14:25:21,120.47128807884285,31.140475929154096,2025-09-14,,143.76893635938416,41.53745367830216,0.0,0.0,0.0,0.0,1,0.99998045
267,R4,CityA,C1,120.25250756558523,31.05151243911827,17,residential,,01:06:21,121.27859094533092,31.61171541066813,,12:38:19,121.78904647382194,30.731992816579872,2025-09-14,,109.21237156816721,150.8594384708039,0.0,0.0,0.0,0.0,1,0.99998045
268,R4,CityB,C2,121.31925873278948,30.499048733676496,17,residential,,02:38:13,121.70693110640512,31.979473195424543,,01:54:00,120.36853015234148,31.65839028203188,2025-09-14,,131.40023583838823,157.5299246635232,0.0,0.0,0.0,0.0,1,0.99998045
269,R3,CityA,C2,120.32323962257176,30.004037035496467,36,residential,,19:46:58,121.47474594406134,30.754775249949557,,18:04:37,120.42612110203508,30.79966491870041,2025-09-14,,100.30387143071253,89.01828391487851,0.0,0.0,0.0,0.0,1,0.99998045
270,R3,CityB,C3,120.5109866893112,30.34816335062286,21,residential,,19:48:38,121.76441147445398,30.889511796404022,,08:44:00,120.54212598028072,30.06808901240053,2025-09-14,,148.53197017338405,31.286272334207368,0.0,0.0,0.0,0.0,1,0.99998105
271,R2,CityB,C2,121.89327590839922,30.234132082848337,8,commercial,,04:43:04,120.86777609697096,30.092867310965623,,09:46:23,120.60849262297316,31.64214444611404,2025-09-14,,174.03996117483527,198.81006043207827,0.0,0.0,0.0,0.0,1,0.99998045
272,R4,CityC,C2,121.12036451674982,30.898169490021893,5,commercial,,06:19:20,121.49519425619889,30.02746637616516,,00:39:49,121.02895928426206,31.091718802039523,2025-09-14,,126.47932617359908,23.218350265766794,0.0,0.0,0.0,0.0,1,0.9999807
273,R4,CityB,C3,121.5014590139987,31.22451630152369,26,commercial,,00:25:24,121.99950312685807,31.842838669752656,,15:17:56,121.42691472086808,30.676287076448396,2025-09-14,,140.66921734018283,61.37338288041129,0.0,0.0,0.0,0.0,1,0.99998045
274,R4,CityC,C1,121.11596147756528,30.426170017369618,16,residential,,13:43:22,121.44986239503925,30.257248120878383,,18:24:59,121.85241634880136,30.501784752707703,2025-09-14,,47.228639216548935,71.08384225842448,0.0,0.0,0.0,0.0,1,0.99998045
275,R1,CityB,C1,121.10502722956544,31.87811419193437,36,residential,,18:13:34,120.22836756047428,30.891557495118946,,10:50:23,120.176875174671,31.18759491883085,2025-09-14,,33.28141545762227,116.76201078208153,0.0,0.0,0.0,0.0,1,0.9999788
276,R4,CityB,C1,120.1883038202514,30.013364258447776,28,residential,,09:58:11,121.03663744485836,31.630709247711124,,13:53:49,121.90873872445648,30.4160990964502,2025-09-14,,158.5753530779152,171.27013431845236,0.0,0.0,0.0,0.0,1,0.99998045
277,R1,CityB,C3,120.6873263852182,31.544602030330687,29,commercial,,11:03:52,121.17469558248604,31.77863751985664,,11:05:41,121.84264593419364,30.647701773114008,2025-09-14,,140.88585405108793,148.481589166869,0.0,0.0,0.0,0.0,1,0.99998045
278,R2,CityC,C2,120.56486179737304,31.25040953906089,47,residential,,12:43:56,120.3484213501428,31.03879537056693,,14:59:10,120.10799858436208,31.27306061882797,2025-09-14,,34.66910545119822,43.4978196526863,0.0,0.0,0.0,0.0,1,0.9999788
279,R1,CityC,C3,120.78145673122722,30.747109602095364,12,residential,,20:32:33,121.92578326835608,31.1300650499519,,21:07:34,120.72064227538311,31.763088900811866,2025-09-14,,134.2539619094405,113.11954262355313,0.0,0.0,0.0,0.0,1,0.99998045
280,R2,CityA,C3,121.59668837644864,30.10097788882481,37,commercial,,03:42:42,120.35115955526923,31.339367944926543,,18:09:23,121.62628678059868,31.0657806567832,2025-09-14,,125.0332449713724,107.31857987190509,0.0,0.0,0.0,0.0,1,0.99998045
281,R4,CityC,C2,120.74386533583372,31.25497314356856,30,residential,,18:32:25,120.35511583942645,31.92276494028743,,17:09:02,121.2231530909588,31.518212796598185,2025-09-14,,93.61851848668114,54.09858099035975,0.0,0.0,0.0,0.0,1,0.99998045
282,R4,CityC,C1,120.90339363846336,30.771227025731296,23,commercial,,10:32:01,121.83033427594911,31.20533992188901,,12:33:35,121.55818788676352,31.526121207526085,2025-09-14,,44.04479971614902,104.54056666294113,0.0,0.0,0.0,0.0,1,0.99998045
283,R2,CityC,C1,120.79476278097064,31.87253427882644,16,commercial,,19:33:54,120.93041086624334,31.11895051891269,,13:17:37,121.43806667757976,31.32870790531877,2025-09-14,,53.61148130290999,85.84024733873403,0.0,0.0,0.0,0.0,1,0.99998045
284,R3,CityC,C3,120.1868159439506,31.08398014977953,14,residential,,05:09:22,120.12637655854904,30.02906827053198,,15:24:36,120.99354022625432,30.491676675361035,2025-09-14,,97.8900760042208,101.37082380219547,0.0,0.0,0.0,0.0,1,0.99998045
285,R2,CityA,C1,120.88214431650157,31.879303022587017,10,commercial,,17:55:10,121.19637499987704,30.16189940404471,,07:49:33,120.0824360919034,31.733577196300484,2025-09-14,,204.51245691875593,77.2876827667084,0.0,0.0,0.0,0.0,1,0.99998045
286,R3,CityC,C3,120.39121854608904,30.440967386946607,7,residential,,21:13:27,121.2036526972661,31.154343253247998,,02:36:35,121.168536404129,30.87255131127913,2025-09-14,,31.512038278422065,88.4952778442604,0.0,0.0,0.0,0.0,1,0.99997306
287,R1,CityB,C3,120.37344659154608,31.45145182072821,45,commercial,,02:06:50,120.12900151737313,31.87248077561441,,16:36:08,120.0971333061186,30.0884214878714,2025-09-14,,198.40159959727066,153.84382275951504,0.0,0.0,0.0,0.0,1,0.99998045
288,R1,CityB,C2,120.18807220886852,31.234498041697453,37,residential,,04:23:11,121.94504499126732,31.73338269679879,,23:32:23,121.20745343507026,30.48922534013905,2025-09-14,,155.14325481708323,127.80670013075807,0.0,0.0,0.0,0.0,1,0.99998045
289,R1,CityC,C2,120.71334194828351,31.478816459662625,29,commercial,,16:07:27,121.08805993058915,31.965157845984407,,12:50:29,121.60082172498736,31.531096708198632,2025-09-14,,68.41289792814796,84.33719625259157,0.0,0.0,0.0,0.0,1,0.99998045
290,R4,CityC,C2,121.51496376957884,30.429335727945077,3,residential,,18:51:46,121.11959144435951,31.055668075122547,,07:23:59,121.16998349740383,30.13826667163498,2025-09-14,,102.1243362334611,46.31202793486682,0.0,0.0,0.0,0.0,1,0.99998045
291,R1,CityB,C3,120.5528833811668,31.32998903247555,15,commercial,,05:27:45,121.04023082900478,31.575861876875532,,17:23:03,121.9940436091234,30.294728804309823,2025-09-14,,169.02283117245165,179.4224395747899,0.0,0.0,0.0,0.0,1,0.99998045
292,R3,CityB,C2,120.62469820377105,30.996080786113737,36,commercial,,19:30:46,121.22146355928923,31.68080066297868,,08:02:04,120.91173300036088,31.388453632083408,2025-09-14,,43.799735624378144,51.46841949825335,0.0,0.0,0.0,0.0,1,0.99998045
293,R1,CityA,C1,121.28534931534485,31.485649949812636,47,commercial,,18:17:44,120.5285995055475,31.296063314661723,,20:16:09,121.49765492720798,31.78520157945508,2025-09-14,,106.73251416386424,38.90302196870908,0.0,0.0,0.0,0.0,1,0.99998045
294,R2,CityB,C1,120.39168162517385,30.654089288303638,46,residential,,12:54:11,120.57448269594968,30.677499808429012,,08:21:44,121.33442658348382,31.267464010115276,2025-09-14,,97.73862444728758,112.83728782680254,0.0,0.0,0.0,0.0,1,0.99998045
295,R2,CityB,C3,121.79391586084706,31.780114050930504,19,residential,,23:55:48,121.02267817959226,30.939956869315587,,10:26:34,121.98286338311618,30.44458210765911,2025-09-14,,107.06729660304062,149.58971013562697,0.0,0.0,0.0,0.0,1,0.99998045
296,R4,CityC,C3,121.04038104650311,30.1686026292227,13,commercial,,12:44:50,121.61337170952716,31.715834144487136,,01:01:04,121.4264380101542,30.106827526499096,2025-09-14,,179.79986695275102,37.754788521437774,0.0,0.0,0.0,0.0,1,0.99998045
297,R2,CityB,C2,120.89520588064045,31.614378637582377,42,residential,,01:53:14,120.09972915298836,30.59709585196433,,02:55:28,120.32806146291878,31.230253165100624,2025-09-14,,73.69653652977118,68.70536099927673,0.0,0.0,0.0,0.0,1,0.99998045
298,R3,CityA,C3,121.1156403838584,31.72263925163018,21,commercial,,09:08:08,121.2068084244405,31.847486262533295,,07:49:50,121.91103541283448,30.094797155862327,2025-09-14,,206.12974949725012,196.26849742235942,0.0,0.0,0.0,0.0,1,0.99998045
299,R1,CityB,C3,120.3320686268324,31.634504622733644,37,residential,,01:52:29,121.61355628501263,30.45961268284533,,18:20:33,121.33555445289151,31.225444103883515,2025-09-14,,89.19658364071988,105.51731462990281,0.0,0.0,0.0,0.0,1,0.99998045
300,R4,CityC,C1,121.22694627727836,31.025452788523552,27,commercial,,12:55:31,120.31383454407444,31.49903283031356,,16:59:21,120.11867646161278,30.45115988832219,2025-09-14,,117.99423478815183,123.68047990663786,0.0,0.0,0.0,0.0,1,0.99998045
301,R1,CityC,C1,120.72620147326802,30.876769960061523,29,residential,,05:43:28,120.03004508396111,31.26111846869148,,20:19:37,121.31513661156924,31.80931212481766,2025-09-14,,136.19368250754374,117.8153290664063,0.0,0.0,0.0,0.0,1,0.99998045
302,R1,CityB,C2,121.79437268192925,31.992524573049756,20,commercial,,22:29:46,120.62542659028291,31.49919888224153,,19:29:39,121.76623881334956,30.950185336974723,2025-09-14,,124.47377413119759,115.93354061968968,0.0,0.0,0.0,0.0,1,0.99998045
303,R3,CityC,C3,120.33770841335536,30.458343902428325,25,commercial,,19:13:31,121.1762874134592,30.87469514486519,,19:36:32,121.15408372398004,30.447876866619392,2025-09-14,,47.50752092409245,78.2620950403696,0.0,0.0,0.0,0.0,1,0.99998045
304,R2,CityA,C3,121.01410220773089,31.093751931752088,6,commercial,,23:19:56,120.27656634680947,31.86528212510797,,09:08:19,120.70803927606404,31.706290633117185,2025-09-14,,44.44910030456558,74.04686174701354,0.0,0.0,0.0,0.0,1,0.99998045
305,R2,CityA,C1,121.19622525873804,31.34135105076465,36,commercial,,15:33:37,120.85224474194496,31.264944404822955,,19:42:59,121.64181926814123,30.508070796895016,2025-09-14,,112.95926444107864,101.94006112118169,0.0,0.0,0.0,0.0,1,0.99998045
306,R1,CityB,C3,120.06676720357277,31.401735271722863,2,residential,,16:01:16,121.10464299474856,30.57659160910851,,04:47:21,121.56502401641166,30.61319815304975,2025-09-14,,44.25302586053563,167.56041285392195,0.0,0.0,0.0,0.0,1,0.99998045
307,R4,CityB,C1,120.72738624951228,30.40804933147716,22,commercial,,03:12:40,121.19776618951464,31.27691014130429,,12:50:11,121.0883643084626,31.668555798110912,2025-09-14,,44.76787865592551,144.3193354252671,0.0,0.0,0.0,0.0,1,0.99998045
308,R2,CityB,C2,121.46527046940166,31.3079881846796,32,residential,,15:06:41,120.54882344200075,30.573631494414062,,17:37:52,120.3087235397918,30.617584059601192,2025-09-14,,23.49496976480698,134.36535867493274,0.0,0.0,0.0,0.0,1,0.9999678
309,R4,CityC,C1,121.64075501489796,31.636739132962678,16,residential,,14:01:08,120.8000592719726,30.58726478351975,,20:37:28,120.50197297104636,30.820327538461274,2025-09-14,,38.520298504456974,141.29775169089896,0.0,0.0,0.0,0.0,1,0.9999788
310,R2,CityA,C3,120.62632398963456,30.100037153642223,18,commercial,,09:01:03,121.55667845813512,30.79919702324173,,20:29:17,121.4769679443722,30.695331341517733,2025-09-14,,13.835215846386037,105.05963190797436,0.0,0.0,0.0,0.0,1,0.9995474
311,R4,CityA,C2,121.5971865447655,31.823042586650637,5,residential,,08:47:43,121.88242938824138,31.70486083513824,,08:42:26,121.61216433078984,30.23280063566075,2025-09-14,,165.70124503836016,176.83259544339813,0.0,0.0,0.0,0.0,1,0.99998045
312,R3,CityC,C1,121.93551175420676,30.059008110290414,36,residential,,19:05:06,121.72376066223651,31.000595748787983,,22:33:16,120.55853055608198,30.077791624493653,2025-09-14,,151.59705515054333,132.52419770018386,0.0,0.0,0.0,0.0,1,0.99998045
313,R4,CityA,C1,121.7137478721502,30.71194206497679,30,residential,,16:19:33,121.12856700346688,31.357801684460416,,21:25:24,120.73597015437358,31.44908134812196,2025-09-14,,38.61786996018149,124.05119051435086,0.0,0.0,0.0,0.0,1,0.9999788
314,R3,CityB,C2,120.23528797631865,30.031626392465924,45,commercial,,09:12:03,120.8205856058879,30.783935480548926,,11:43:40,120.1552637704996,31.29027424787144,2025-09-14,,84.78228322725384,140.16439355490115,0.0,0.0,0.0,0.0,1,0.99998045
315,R3,CityB,C2,121.47946066417109,30.154290337079164,19,residential,,02:41:58,120.66591322874284,30.52721087961376,,04:59:02,121.426923896733,30.56473213510412,2025-09-14,,72.99621806801338,45.91656906703335,0.0,0.0,0.0,0.0,1,0.99998045
316,R4,CityB,C1,120.6393336648811,31.82233657036016,23,residential,,17:23:57,120.24991313216805,31.909280321432465,,13:39:27,120.00715508920008,30.59119824996976,2025-09-14,,148.36952061962572,149.51638198027217,0.0,0.0,0.0,0.0,1,0.99998045
317,R3,CityA,C3,121.97683197882417,30.709721661492296,34,commercial,,00:00:28,120.21310249443222,31.207162494246127,,10:06:13,120.09308304243814,31.890011566017364,2025-09-14,,76.77635890220279,221.93354657192285,0.0,0.0,0.0,0.0,1,0.99998045
318,R1,CityB,C1,120.97071796631975,30.849543060850102,13,commercial,,17:19:30,121.37671524982731,31.86790267716544,,18:39:03,120.00868813556818,31.975342254466984,2025-09-14,,129.66389173987565,154.93519260862354,0.0,0.0,0.0,0.0,1,0.99998045
319,R3,CityC,C2,120.24486779671788,30.430688762765104,43,residential,,13:13:19,120.51958883234232,30.40682600439663,,00:33:36,121.29063916667523,30.946869806467387,2025-09-14,,95.09634837163566,115.29956408272095,0.0,0.0,0.0,0.0,1,0.99998045
320,R2,CityC,C1,121.45037109605478,31.19419154037344,29,commercial,,04:49:57,120.5093233728649,30.293788327825865,,19:11:50,120.83477425540109,31.604903490962982,2025-09-14,,149.05597742268787,74.15745242455422,0.0,0.0,0.0,0.0,1,0.99998045
